timestamp,elapsed,locust_users,locust_requests_per_second,locust_response_time_avg,locust_failure_rate,throughput,response_time_avg,throughput_task1,response_time_task1,cpu_usage_task1,throughput_task2,response_time_task2,cpu_usage_task2,task1_replicas,task2_replicas
1763291252.968261,80.43248081207275,1.0,1.0,190.56782397561736,0.0,1.4666922230741024,0.1792855192145907,1.4666922230741024,179.2855192145907,0.08392302212724279,1.5333333333333332,113.4622641509434,0.09302574740984848,1,1
1763291257.5977979,85.06201767921448,1.0,0.7,188.75621784139764,0.0,1.5333588897407693,0.1914396578736136,1.5333588897407693,191.4396578736136,0.05976055000000002,1.5666666666666669,122.04565217391301,0.07763282866691165,1,1
1763291262.735808,90.20002770423889,1.0,0.8,188.76012565348955,0.0,1.5333588897407693,0.19143965787361364,1.5333588897407693,191.43965787361364,0.07809268707482994,1.5333333333333332,126.33928571428572,0.10806008478521896,1,1
1763291267.8912919,95.35551166534424,1.0,0.6,185.37913797725295,0.0,1.5333588897407693,0.19143965787361364,1.5333588897407693,191.43965787361364,0.06610676115362811,1.5333333333333332,126.33928571428571,0.10806008478521895,1,1
1763291272.578971,100.04319071769714,1.0,0.9,189.4878370818706,0.0,1.5999722231481173,0.21151883708966132,1.599972223148117,211.51883708966133,0.08974724870105961,1.5333333333333332,126.33928571428572,0.08744312110890572,1,1
1763291277.737445,105.20166492462158,1.0,0.8,197.2289817271436,0.0,1.599972223148117,0.21151883708966132,1.599972223148117,211.51883708966133,0.08067569532702233,1.5333333333333332,126.33928571428572,0.07002408535202152,1,1
1763291282.915231,110.37945079803467,1.0,0.7,196.67121628299356,0.0,1.599972223148117,0.21151883708966132,1.599972223148117,211.51883708966133,0.09439519740355778,1.5333333333333332,126.33928571428572,0.08245455584510582,1,1
1763291287.5656772,115.0298969745636,1.0,0.8,195.7717858698912,0.0,1.6333055564814505,0.2185761792755328,1.6333055564814507,218.5761792755328,0.09439519740355778,1.5,102.79883720930236,0.06747653762032464,1,1
1763291292.784826,120.24904584884644,1.0,0.6,202.10750279430715,0.0,1.6333055564814505,0.21857617927553277,1.6333055564814505,218.5761792755328,0.07821363470117125,1.7333333333333334,87.06020408163266,0.07627580128205129,1,1
1763291297.952189,125.41640877723694,1.0,0.5,203.92609620962213,0.0,1.6333055564814505,0.2185761792755328,1.6333055564814505,218.5761792755328,0.07118310521808086,1.7333333333333334,87.06020408163266,0.07627580128205129,1,1
1763291302.639935,130.10415482521057,1.0,0.8,202.49379379674792,0.0,1.5333333333333332,0.2552261904761905,1.5333333333333332,255.22619047619048,0.09726931165007711,1.7333333333333334,87.06020408163266,0.07928574231203102,1,1
1763291307.7817228,135.24594259262085,1.0,0.8,200.4373905490901,0.0,1.5333333333333332,0.2552261904761905,1.5333333333333332,255.22619047619048,0.09726931165007711,1.7333333333333334,87.06020408163266,0.07928574231203102,1,1
1763291312.979039,140.44325876235962,1.0,0.6,202.2459100731692,0.0,1.5333333333333332,0.2552261904761905,1.5333333333333332,255.22619047619048,0.08576311124694379,1.7333333333333334,87.06020408163266,0.07832155296433707,1,1
1763291317.631891,145.09611082077026,1.0,1.1,202.90197198386346,0.0,1.5,0.24756976744186052,1.5,247.5697674418605,0.06457676399857377,1.7,99.75648148148144,0.08602955178065087,1,1
1763291322.795167,150.2593867778778,1.0,1.2,203.6502990194698,0.0,1.5,0.24756976744186052,1.5,247.5697674418605,0.06410880939995718,1.3,113.48191489361696,0.07367260152224621,1,1
1763291327.949783,155.41400289535522,1.0,0.9,200.62875973751707,0.0,1.5,0.24756976744186052,1.5,247.5697674418605,0.06410880939995718,1.2999999999999998,113.48191489361696,0.06623964824839798,1,1
1763291332.606667,160.07088685035706,1.0,0.9,200.05691165849566,0.0,1.6333622231852174,0.1934197411562036,1.6333622231852174,193.4197411562036,0.04977648369847924,1.2999999999999998,113.48191489361696,0.07917722252780149,1,1
1763291337.7603042,165.22452402114868,1.0,0.7,198.66937239385152,0.0,1.6333622231852174,0.1934197411562036,1.6333622231852174,193.41974115620363,0.044189400959272984,1.2999999999999998,113.48191489361696,0.07217414226546903,1,1
1763291342.927422,170.39164185523987,1.0,0.4,199.40556043168914,0.0,1.6333622231852172,0.1934197411562036,1.6333622231852172,193.41974115620363,0.05512115142497423,1.2999999999999998,113.48191489361696,0.07818201512735674,1,1
1763291347.5747468,175.0389666557312,1.0,0.5,199.77196984847924,0.0,1.6000288898518837,0.1855544436181683,1.6000288898518842,185.5544436181683,0.05512115142497423,1.3333333333333333,120.2871794871795,0.059591217043410895,1,1
1763291352.752984,180.21720385551453,1.0,0.7,201.30052452098906,0.0,1.600028889851884,0.1855544436181683,1.600028889851884,185.5544436181683,0.07803372591006424,1.5665866746658668,118.52956951858899,0.0877304583252756,1,1
1763291357.912979,185.37719869613647,1.0,0.6,201.10446869408884,0.0,1.600028889851884,0.1855544436181683,1.600028889851884,185.5544436181683,0.09626996799841643,1.5665866746658668,118.52956951858899,0.09158055975794258,1,1
1763291362.560548,190.0247678756714,1.0,0.6,202.86122587959056,0.0,1.4,0.19243478260869568,1.4,192.43478260869566,0.07599068263010525,1.5665866746658668,118.52956951858899,0.07769542055597584,1,1
1763291367.729852,195.19407176971436,1.0,0.7,202.5793398277381,0.0,1.4,0.19243478260869565,1.4,192.43478260869566,0.06536676302795746,1.5665866746658668,118.52956951858899,0.07917508136998264,1,1
1763291372.957278,200.42149782180786,1.0,0.7,207.8627840557982,0.0,1.4,0.19243478260869565,1.4,192.43478260869566,0.048697600000000035,1.5665866746658668,118.52956951858899,0.09323889314438917,1,1
1763291377.6009119,205.06513166427612,1.0,0.9,208.03229194105,0.0,1.4333333333333336,0.2088026315789474,1.4333333333333331,208.8026315789474,0.05768053872053876,1.4332533413325335,121.29185628200763,0.07859986892686927,1,1
1763291382.756512,210.2207317352295,1.0,0.9,207.28470731428274,0.0,1.4333333333333331,0.2088026315789474,1.4333333333333331,208.8026315789474,0.09672462281382138,1.3334033403340333,101.44419076134228,0.07746179617179996,1,1
1763291387.9207838,215.38500356674194,1.0,0.6,206.02406085571675,0.0,1.4333333333333331,0.2088026315789474,1.4333333333333331,208.8026315789474,0.07797159920677615,1.3334033403340333,101.44419076134228,0.07746179617179996,1,1
1763291392.569748,220.03396773338318,1.0,0.4,204.5489295667997,0.0,1.4333111118518271,0.2315748838143396,1.4333111118518271,231.57488381433961,0.07726763338143999,1.3334033403340333,101.44419076134228,0.044669226125378644,1,1
1763291397.713946,225.17816591262817,1.0,0.4,204.1475065122219,0.0,1.4333111118518271,0.2315748838143396,1.4333111118518271,231.57488381433961,0.07726763338143999,1.3334033403340333,101.44419076134228,0.03997165926273257,1,1
1763291402.8657868,230.33000659942627,1.0,0.3,203.07875709602752,0.0,1.4333111118518271,0.2315748838143396,1.4333111118518271,231.57488381433961,0.09605441298533615,1.3334033403340333,101.44419076134228,0.06030401970309781,1,1
1763291408.022995,235.48721480369568,1.0,0.8,207.7405996996359,0.0,1.2999777785184938,0.2255523983414282,1.2999777785184938,225.55239834142822,0.09605441298533615,1.4667366736673666,83.17113178434853,0.05277191929297984,1,1
1763291412.664511,240.12873077392578,1.0,0.9,206.92430627273603,0.0,1.2999777785184938,0.2255523983414282,1.2999777785184938,225.55239834142822,0.05620457500000003,1.6,94.12272727272726,0.06712514230480078,1,1
1763291417.8117719,245.27599167823792,1.0,1.0,206.09575159520514,0.0,1.2999777785184938,0.2255523983414282,1.2999777785184938,225.55239834142822,0.06358257527308368,1.6,94.12272727272726,0.06712514230480078,1,1
1763291422.963579,250.42779874801636,1.0,0.7,206.71487896654168,0.0,1.4333333333333333,0.21032894736842106,1.4333333333333333,210.32894736842107,0.09133611792474657,1.6,94.12272727272726,0.0814688094734617,1,1
1763291427.62111,255.08532977104187,1.0,0.9,207.37784004582025,0.0,1.4333333333333333,0.21032894736842106,1.4333333333333333,210.32894736842107,0.09133611792474657,1.6,94.12272727272726,0.0656947506925355,1,1
1763291432.770154,260.2343738079071,1.0,0.8,208.16216009730778,0.0,1.4333333333333333,0.21032894736842106,1.4333333333333333,210.32894736842104,0.07851039010106733,1.6,94.12272727272726,0.08790665670340624,1,1
1763291437.9370182,265.4012379646301,1.0,0.6,205.9302032039971,0.0,1.5666666666666667,0.2186808510638298,1.5666666666666667,218.6808510638298,,1.7666666666666666,99.8772727272728,0.09736006825938566,1,1
1763291442.6048808,270.0691006183624,1.0,0.9,208.9294498702692,0.0,1.5666666666666667,0.2186808510638298,1.5666666666666667,218.6808510638298,,,,0.0872197745541468,1,1
1763291447.7651682,275.22938799858093,1.0,1.2,208.8791732399148,0.0,1.5666666666666667,0.2186808510638298,1.5666666666666667,218.6808510638298,,,,,1,1
1763291452.930004,280.39422369003296,1.0,0.7,207.182339951396,0.0,1.6333622231852172,0.22074521092797744,1.6333622231852172,220.74521092797744,,,,,1,1
1763291457.579156,285.0433757305145,1.0,0.8,205.6982488877493,0.0,1.6333622231852172,0.22074521092797744,1.6333622231852174,220.74521092797744,,,,,1,1
1763291462.7249541,290.1891739368439,1.0,0.7,204.51212896931884,0.0,1.6333622231852174,0.22074521092797744,1.6333622231852174,220.74521092797744,,,,,1,1
1763291467.87489,295.3391098976135,1.0,0.7,203.94808484914913,0.0,1.8000288898518844,0.20338701513358076,1.800028889851884,203.38701513358077,,,,,1,1
